parcel_id,reference_area_ha,reference_source,reference_method,computed_forest_area_ha,diff_pct,tolerance_percent,outcome,reason
35701:002:1452,0.356,geometry,capped_to_land_area,412.169381,115677.916011,5.0,comparable,
35701:002:1511,2.1187,attribute:mets,reported_m2,412.169381,19353.881201,5.0,comparable,
35701:002:1512,2.9318,attribute:mets,reported_m2,412.169381,13958.5777,5.0,comparable,
35701:002:1531,0.0116,attribute:mets,reported_m2,412.169381,3553084.318966,5.0,comparable,
35701:002:1532,11.1028,attribute:mets,reported_m2,412.169381,3612.30123,5.0,comparable,
35701:002:1560,7.3638,attribute:mets,reported_m2,412.169381,5497.237581,5.0,comparable,
35701:002:1570,11.5582,attribute:mets,reported_m2,412.169381,3466.034339,5.0,comparable,
35701:002:1631,0.4344,geometry,capped_to_land_area,412.169381,94782.45419,5.0,comparable,
35701:002:1641,0.0767,attribute:mets,reported_m2,412.169381,537278.59322,5.0,comparable,
35701:002:1650,0.2272,attribute:mets,reported_m2,412.169381,181312.579665,5.0,comparable,
35701:002:1670,9.0335,attribute:mets,reported_m2,412.169381,4462.676493,5.0,comparable,
35701:002:1680,10.2937,attribute:mets,reported_m2,412.169381,3904.093582,5.0,comparable,
35701:002:1690,7.4852,attribute:mets,reported_m2,412.169381,5406.457823,5.0,comparable,
35701:002:1700,0.4564,attribute:mets,reported_m2,412.169381,90208.8039,5.0,comparable,
35701:002:1730,0.0367,geometry,capped_to_land_area,412.169381,1122977.332425,5.0,comparable,
35701:002:1741,2.7722,attribute:mets,reported_m2,412.169381,14767.952565,5.0,comparable,
35701:002:1750,0.0258,geometry,capped_to_land_area,412.169381,1597455.74031,5.0,comparable,
35701:002:1760,0.167199,geometry,geodesic_wgs84_pyproj,412.169381,246414.262047,5.0,comparable,
35701:002:1770,0.0043,attribute:mets,reported_m2,412.169381,9585234.44186,5.0,comparable,
35701:002:1790,1.9416,attribute:mets,reported_m2,412.169381,21128.336475,5.0,comparable,
35701:002:1800,3.136,attribute:mets,reported_m2,412.169381,13043.156282,5.0,comparable,
35701:002:1820,0.1684,geometry,capped_to_land_area,412.169381,244656.164489,5.0,comparable,
35701:002:1830,0.016,attribute:mets,reported_m2,412.169381,2575958.63125,5.0,comparable,
35701:002:1840,1.7529,geometry,capped_to_land_area,412.169381,23413.570711,5.0,comparable,
35701:002:1850,26.5289,attribute:mets,reported_m2,412.169381,1453.661784,5.0,comparable,
35701:003:0052,35.2243,attribute:mets,reported_m2,412.169381,1070.127954,5.0,comparable,
35701:003:0065,10.7916,attribute:mets,reported_m2,412.169381,3719.353766,5.0,comparable,
35701:003:0093,28.5558,attribute:mets,reported_m2,412.169381,1343.382364,5.0,comparable,
35701:003:0130,14.3858,attribute:mets,reported_m2,412.169381,2765.112688,5.0,comparable,
35701:003:0180,5.6804,attribute:mets,reported_m2,412.169381,7155.992201,5.0,comparable,
35701:003:0200,13.7527,attribute:mets,reported_m2,412.169381,2897.006995,5.0,comparable,
35701:003:0220,28.7162,attribute:mets,reported_m2,412.169381,1335.320067,5.0,comparable,
35701:003:0273,0.0221,attribute:mets,reported_m2,412.169381,1864919.823529,5.0,comparable,
35701:003:0340,10.1951,attribute:mets,reported_m2,412.169381,3942.818423,5.0,comparable,
35701:003:0452,18.0149,attribute:mets,reported_m2,412.169381,2187.935992,5.0,comparable,
35701:003:0453,9.7319,attribute:mets,reported_m2,412.169381,4135.240611,5.0,comparable,
35701:003:0543,6.6446,attribute:mets,reported_m2,412.169381,6103.072886,5.0,comparable,
35701:003:0544,3.1061,attribute:mets,reported_m2,412.169381,13169.675188,5.0,comparable,
35701:003:0545,8.4616,attribute:mets,reported_m2,412.169381,4771.057259,5.0,comparable,
35701:003:0700,4.7645,attribute:mets,reported_m2,412.169381,8550.842292,5.0,comparable,
35701:003:0850,38.384,attribute:mets,reported_m2,412.169381,973.805182,5.0,comparable,
35701:003:0940,12.8435,attribute:mets,reported_m2,412.169381,3109.167135,5.0,comparable,
35701:003:1100,3.8376,attribute:mets,reported_m2,412.169381,10640.290312,5.0,comparable,
35701:003:1211,7.7276,attribute:mets,reported_m2,412.169381,5233.730796,5.0,comparable,
35701:003:1212,3.8217,attribute:mets,reported_m2,412.169381,10684.974776,5.0,comparable,
35701:003:1692,15.0284,attribute:mets,reported_m2,412.169381,2642.603211,5.0,comparable,
35701:003:2090,0.0214,attribute:mets,reported_m2,412.169381,1925925.14486,5.0,comparable,
35701:003:2141,0.6107,attribute:mets,reported_m2,412.169381,67391.301949,5.0,comparable,
35701:003:2142,1.9267,attribute:mets,reported_m2,412.169381,21292.504334,5.0,comparable,
35701:003:2143,7.8645,attribute:mets,reported_m2,412.169381,5140.884748,5.0,comparable,
35701:003:2260,0.3189,geometry,capped_to_land_area,412.169381,129147.218877,5.0,comparable,
35701:003:2292,24.9963,attribute:mets,reported_m2,412.169381,1548.921564,5.0,comparable,
35701:003:2332,14.4081,attribute:mets,reported_m2,412.169381,2760.678237,5.0,comparable,
35701:003:2333,5.8739,attribute:mets,reported_m2,412.169381,6916.962853,5.0,comparable,
35701:003:2340,10.4429,attribute:mets,reported_m2,412.169381,3846.886219,5.0,comparable,
35701:003:2691,0.1799,attribute:mets,reported_m2,412.169381,229010.272929,5.0,comparable,
61501:001:0027,0.3713,geometry,capped_to_land_area,412.169381,110907.105036,5.0,comparable,
61501:001:0028,0.4545,geometry,capped_to_land_area,412.169381,90586.332453,5.0,comparable,
61501:001:0032,0.3901,attribute:mets,reported_m2,412.169381,105557.365035,5.0,comparable,
61501:001:0033,0.0175,geometry,capped_to_land_area,412.169381,2355153.605714,5.0,comparable,
61501:001:0063,0.0748,attribute:mets,reported_m2,412.169381,550928.584225,5.0,comparable,
61501:001:0064,8.7525,attribute:mets,reported_m2,412.169381,4609.161737,5.0,comparable,
61501:001:0079,1.9148,attribute:mets,reported_m2,412.169381,21425.453363,5.0,comparable,
61501:001:0080,0.6461,attribute:mets,reported_m2,412.169381,63693.434608,5.0,comparable,
61501:001:0122,1.1295,attribute:mets,reported_m2,412.169381,36391.313059,5.0,comparable,
61501:001:0159,12.5652,attribute:mets,reported_m2,412.169381,3180.245289,5.0,comparable,
61501:001:0209,1.2379,geometry,capped_to_land_area,412.169381,33195.85435,5.0,comparable,
61501:001:0216,0.7195,geometry,capped_to_land_area,412.169381,57185.528978,5.0,comparable,
61501:001:0237,1.6826,geometry,capped_to_land_area,412.169381,24395.981279,5.0,comparable,
61501:001:0254,9.7092,attribute:mets,reported_m2,412.169381,4145.142556,5.0,comparable,
61501:001:0316,0.083,attribute:mets,reported_m2,412.169381,496489.615663,5.0,comparable,
61501:001:0347,0.0085,attribute:mets,reported_m2,412.169381,4848951.541176,5.0,comparable,
61501:001:0348,1.4264,geometry,capped_to_land_area,412.169381,28795.778253,5.0,comparable,
61501:001:0349,1.4897,geometry,capped_to_land_area,412.169381,27567.945291,5.0,comparable,
61501:001:0350,1.7721,geometry,capped_to_land_area,412.169381,23158.810507,5.0,comparable,
61501:001:0351,1.3462,geometry,capped_to_land_area,412.169381,30517.24714,5.0,comparable,
61501:001:0352,2.1717,geometry,capped_to_land_area,412.169381,18879.112262,5.0,comparable,
61501:001:0386,0.1318,attribute:mets,reported_m2,412.169381,312623.354325,5.0,comparable,
61501:001:0461,0.5069,geometry,capped_to_land_area,412.169381,81211.773723,5.0,comparable,
61501:001:0462,1.0561,geometry,capped_to_land_area,412.169381,38927.495597,5.0,comparable,
61501:001:0511,0.1483,attribute:mets,reported_m2,412.169381,277829.454484,5.0,comparable,
61501:001:0533,0.8799,geometry,capped_to_land_area,412.169381,46742.752699,5.0,comparable,
61501:001:0557,0.2785,geometry,capped_to_land_area,412.169381,147896.187074,5.0,comparable,
61501:001:0561,0.0067,attribute:mets,reported_m2,412.169381,6151681.80597,5.0,comparable,
61501:001:0563,0.0075,attribute:mets,reported_m2,412.169381,5495491.746667,5.0,comparable,
61501:001:0572,0.0084,geometry,capped_to_land_area,412.169381,4906678.345238,5.0,comparable,
61501:001:0577,0.005482,geometry,geodesic_wgs84_pyproj,412.169381,7518495.056549,5.0,comparable,
61501:001:0588,0.0959,geometry,capped_to_land_area,412.169381,429690.803962,5.0,comparable,
61501:001:0590,0.1664,geometry,capped_to_land_area,412.169381,247597.945312,5.0,comparable,
61501:001:0611,1.1453,geometry,capped_to_land_area,412.169381,35887.896708,5.0,comparable,
61501:001:0623,0.0903,geometry,capped_to_land_area,412.169381,456344.497231,5.0,comparable,
61501:001:0690,0.060876,geometry,geodesic_wgs84_pyproj,412.169381,676963.836323,5.0,comparable,
61501:001:0717,0.0017,attribute:mets,reported_m2,412.169381,24245157.705882,5.0,comparable,
61501:001:0846,3.2085,attribute:mets,reported_m2,412.169381,12746.170516,5.0,comparable,
61501:001:0847,0.5572,attribute:mets,reported_m2,412.169381,73871.532843,5.0,comparable,
61501:001:0866,17.8101,attribute:mets,reported_m2,412.169381,2214.245181,5.0,comparable,
61501:001:0867,2.5176,attribute:mets,reported_m2,412.169381,16271.519741,5.0,comparable,
61501:001:0899,0.5219,geometry,capped_to_land_area,412.169381,78874.780801,5.0,comparable,
61501:001:0900,0.1739,geometry,capped_to_land_area,412.169381,236915.170213,5.0,comparable,
61501:001:0922,4.3144,attribute:mets,reported_m2,412.169381,9453.341855,5.0,comparable,
61501:001:0923,5.4375,attribute:mets,reported_m2,412.169381,7480.126547,5.0,comparable,
61501:001:0989,0.4336,attribute:mets,reported_m2,412.169381,94957.514068,5.0,comparable,
61501:001:0990,1.6348,attribute:mets,reported_m2,412.169381,25112.220516,5.0,comparable,
61501:001:1004,4.4213,attribute:mets,reported_m2,412.169381,9222.357248,5.0,comparable,
61501:001:1005,0.3875,geometry,capped_to_land_area,412.169381,106266.291871,5.0,comparable,
61501:001:1042,0.1074,attribute:mets,reported_m2,412.169381,383670.373371,5.0,comparable,
61501:001:1043,12.1787,attribute:mets,reported_m2,412.169381,3284.346285,5.0,comparable,
61501:001:1044,0.0185,attribute:mets,reported_m2,412.169381,2227842.6,5.0,comparable,
61501:001:1050,0.0102,attribute:mets,reported_m2,412.169381,4040776.284314,5.0,comparable,
61501:001:1051,15.3885,attribute:mets,reported_m2,412.169381,2578.424674,5.0,comparable,
61501:001:1060,9.4268,geometry,capped_to_land_area,412.169381,4272.3149,5.0,comparable,
61501:001:1061,0.1293,geometry,capped_to_land_area,412.169381,318669.822892,5.0,comparable,
61501:001:1062,0.2235,attribute:mets,reported_m2,412.169381,184315.830425,5.0,comparable,
61501:001:1063,0.3755,geometry,capped_to_land_area,412.169381,109665.480959,5.0,comparable,
61501:001:1066,0.0548,attribute:mets,reported_m2,412.169381,752033.906934,5.0,comparable,
61501:001:1067,7.8118,attribute:mets,reported_m2,412.169381,5176.240828,5.0,comparable,
61501:001:1072,9.7823,geometry,capped_to_land_area,412.169381,4113.419963,5.0,comparable,
61501:001:1073,0.1699,geometry,capped_to_land_area,412.169381,242495.280165,5.0,comparable,
61501:001:1078,0.1422,attribute:mets,reported_m2,412.169381,289751.885373,5.0,comparable,
61501:001:1079,0.0071,attribute:mets,reported_m2,412.169381,5805102.549296,5.0,comparable,
61501:001:1080,0.574,attribute:mets,reported_m2,412.169381,71706.512369,5.0,comparable,
61501:001:1081,0.0096,attribute:mets,reported_m2,412.169381,4293331.052083,5.0,comparable,
61501:001:1082,3.1287,geometry,capped_to_land_area,412.169381,13073.822386,5.0,comparable,
61501:001:1083,0.221292,geometry,geodesic_wgs84_pyproj,412.169381,186155.8886,5.0,comparable,
61501:001:1089,21.9631,geometry,capped_to_land_area,412.169381,1776.644832,5.0,comparable,
61501:001:1090,0.080681,geometry,geodesic_wgs84_pyproj,412.169381,510763.004921,5.0,comparable,
61501:001:1091,4.8155,geometry,capped_to_land_area,412.169381,8459.222947,5.0,comparable,
61501:001:1092,0.063192,geometry,geodesic_wgs84_pyproj,412.169381,652149.305292,5.0,comparable,
61501:001:1093,0.583,geometry,capped_to_land_area,412.169381,70598.007033,5.0,comparable,
61501:001:1096,2.9326,geometry,capped_to_land_area,412.169381,13954.742583,5.0,comparable,
61501:001:1097,0.1151,geometry,capped_to_land_area,412.169381,357996.768897,5.0,comparable,
61501:001:1098,0.1994,attribute:mets,reported_m2,412.169381,206604.804915,5.0,comparable,
61501:001:1099,0.0029,attribute:mets,reported_m2,412.169381,14212637.275862,5.0,comparable,
61501:001:1104,0.3388,attribute:mets,reported_m2,412.169381,121555.661452,5.0,comparable,
61501:001:1105,0.0129,attribute:mets,reported_m2,412.169381,3195011.48062,5.0,comparable,
61501:001:1106,26.008,geometry,capped_to_land_area,412.169381,1484.779226,5.0,comparable,
61501:001:1107,0.3183,geometry,capped_to_land_area,412.169381,129390.851712,5.0,comparable,
61501:001:1108,3.5562,geometry,capped_to_land_area,412.169381,11490.163124,5.0,comparable,
61501:001:1109,0.203589,geometry,geodesic_wgs84_pyproj,412.169381,202351.694836,5.0,comparable,
61501:001:1110,1.6495,geometry,capped_to_land_area,412.169381,24887.534465,5.0,comparable,
61501:001:1111,0.0744,geometry,capped_to_land_area,412.169381,553891.103495,5.0,comparable,
61501:001:1117,12.5475,geometry,capped_to_land_area,412.169381,3184.872532,5.0,comparable,
61501:001:1118,0.6136,geometry,capped_to_land_area,412.169381,67072.324153,5.0,comparable,
61501:001:1120,0.268,geometry,capped_to_land_area,412.169381,153694.545149,5.0,comparable,
61501:001:1123,1.198,attribute:mets,reported_m2,412.169381,34304.789733,5.0,comparable,
61501:001:1124,0.075776,geometry,geodesic_wgs84_pyproj,412.169381,543831.298828,5.0,comparable,
61501:001:1125,0.0212,attribute:mets,reported_m2,412.169381,1944095.193396,5.0,comparable,
61501:001:1126,0.0799,geometry,capped_to_land_area,412.169381,515756.546934,5.0,comparable,
61501:001:1127,16.1076,geometry,capped_to_land_area,412.169381,2458.850363,5.0,comparable,
61501:001:1128,0.4156,geometry,capped_to_land_area,412.169381,99074.538258,5.0,comparable,
61501:001:1131,0.2663,attribute:mets,reported_m2,412.169381,154676.335336,5.0,comparable,
61501:001:1132,0.1519,geometry,capped_to_land_area,412.169381,271242.581303,5.0,comparable,
61501:001:1138,0.0128,attribute:mets,reported_m2,412.169381,3219973.289062,5.0,comparable,
61501:001:1146,0.407,geometry,capped_to_land_area,412.169381,101170.118182,5.0,comparable,
61501:001:1148,1.1856,attribute:mets,reported_m2,412.169381,34664.623904,5.0,comparable,
61501:001:1149,0.3574,geometry,capped_to_land_area,412.169381,115224.393117,5.0,comparable,
61501:001:1150,0.3071,attribute:mets,reported_m2,412.169381,134113.409639,5.0,comparable,
61501:001:1151,0.028,attribute:mets,reported_m2,412.169381,1471933.503571,5.0,comparable,
61501:001:1152,21.116,geometry,capped_to_land_area,412.169381,1851.929253,5.0,comparable,
61501:001:1153,0.1736,geometry,capped_to_land_area,412.169381,237324.758641,5.0,comparable,
61501:001:1202,0.4498,attribute:mets,reported_m2,412.169381,91533.921965,5.0,comparable,
61501:001:1203,0.0206,attribute:mets,reported_m2,412.169381,2000722.237864,5.0,comparable,
61501:001:1206,0.1211,geometry,capped_to_land_area,412.169381,340254.5673,5.0,comparable,
61501:001:1207,0.121,geometry,capped_to_land_area,412.169381,340535.852066,5.0,comparable,
61501:001:1208,0.134299,geometry,geodesic_wgs84_pyproj,412.169381,306804.281491,5.0,comparable,
61501:001:1215,0.3167,geometry,capped_to_land_area,412.169381,130045.052416,5.0,comparable,
61501:001:1219,0.637,geometry,capped_to_land_area,412.169381,64604.769388,5.0,comparable,
61501:001:1258,0.0962,geometry,capped_to_land_area,412.169381,428350.5,5.0,comparable,
61501:001:1259,0.0438,geometry,capped_to_land_area,412.169381,940925.984018,5.0,comparable,
61501:001:1268,1.105,attribute:mets,reported_m2,412.169381,37200.396471,5.0,comparable,
61501:001:1269,0.6948,attribute:mets,reported_m2,412.169381,59222.017991,5.0,comparable,
61501:001:1316,0.213185,geometry,geodesic_wgs84_pyproj,412.169381,193238.828248,5.0,comparable,
61501:001:1393,0.1315,attribute:mets,reported_m2,412.169381,313336.791635,5.0,comparable,
61501:001:1394,3.0167,attribute:mets,reported_m2,412.169381,13562.922432,5.0,comparable,
61501:001:1407,0.4819,attribute:mets,reported_m2,412.169381,85430.064536,5.0,comparable,
61501:001:1408,0.1127,attribute:mets,reported_m2,412.169381,365622.609583,5.0,comparable,
61501:001:1535,0.1753,geometry,capped_to_land_area,412.169381,235022.293782,5.0,comparable,
61501:001:1536,0.0514,geometry,capped_to_land_area,412.169381,801785.955253,5.0,comparable,
61501:001:1543,0.1384,attribute:mets,reported_m2,412.169381,297710.246387,5.0,comparable,
61501:001:1544,17.7688,attribute:mets,reported_m2,412.169381,2219.624178,5.0,comparable,
61501:001:1586,0.1111,geometry,capped_to_land_area,412.169381,370889.541854,5.0,comparable,
61501:001:1587,0.0047,attribute:mets,reported_m2,412.169381,8769461.297872,5.0,comparable,
61501:001:1588,3.9128,geometry,capped_to_land_area,412.169381,10433.872955,5.0,comparable,
61501:001:1613,2.7993,geometry,capped_to_land_area,412.169381,14624.01604,5.0,comparable,
61501:001:1614,0.0328,attribute:mets,reported_m2,412.169381,1256513.966463,5.0,comparable,
75801:001:0205,3.7647,attribute:mets,reported_m2,412.169381,10848.266289,5.0,comparable,
75801:001:0272,22.9186,attribute:mets,reported_m2,412.169381,1698.405579,5.0,comparable,
75801:001:0384,0.042791,geometry,geodesic_wgs84_pyproj,412.169381,963115.117665,5.0,comparable,
75801:001:0522,0.224698,geometry,geodesic_wgs84_pyproj,412.169381,183332.598866,5.0,comparable,
75902:001:0015,5.2335,attribute:mets,reported_m2,412.169381,7775.597229,5.0,comparable,
75902:001:0016,8.091,attribute:mets,reported_m2,412.169381,4994.171067,5.0,comparable,
75902:001:0017,10.5932,attribute:mets,reported_m2,412.169381,3790.886427,5.0,comparable,
75902:001:0019,9.3498,attribute:mets,reported_m2,412.169381,4308.322969,5.0,comparable,
75902:001:0022,9.3225,attribute:mets,reported_m2,412.169381,4321.232298,5.0,comparable,
75902:001:0024,8.0537,attribute:mets,reported_m2,412.169381,5017.76427,5.0,comparable,
75902:001:0025,9.5868,attribute:mets,reported_m2,412.169381,4199.342648,5.0,comparable,
75902:001:0028,10.3619,attribute:mets,reported_m2,412.169381,3877.73942,5.0,comparable,
75902:001:0033,8.3754,attribute:mets,reported_m2,412.169381,4821.190403,5.0,comparable,
75902:001:0036,3.8302,geometry,capped_to_land_area,412.169381,10661.040703,5.0,comparable,
75902:001:0037,0.4328,attribute:mets,reported_m2,412.169381,95133.221118,5.0,comparable,
75902:001:0041,24.318,attribute:mets,reported_m2,412.169381,1594.9148,5.0,comparable,
75902:001:0042,10.368,attribute:mets,reported_m2,412.169381,3875.399122,5.0,comparable,
75902:001:0043,32.1777,attribute:mets,reported_m2,412.169381,1180.916228,5.0,comparable,
75902:001:0045,16.7947,attribute:mets,reported_m2,412.169381,2354.163403,5.0,comparable,
75902:001:0046,6.4144,attribute:mets,reported_m2,412.169381,6325.688778,5.0,comparable,
75902:001:0048,0.0238,attribute:mets,reported_m2,412.169381,1731704.121849,5.0,comparable,
75902:001:0053,1.8567,attribute:mets,reported_m2,412.169381,22099.029515,5.0,comparable,
75902:001:0054,3.2735,geometry,capped_to_land_area,412.169381,12491.091523,5.0,comparable,
75902:001:0055,0.0587,attribute:mets,reported_m2,412.169381,702062.488927,5.0,comparable,
75902:001:0058,3.9064,attribute:mets,reported_m2,412.169381,10451.13099,5.0,comparable,
75902:001:0059,38.3192,geometry,capped_to_land_area,412.169381,975.621049,5.0,comparable,
75902:001:0079,1.6949,geometry,capped_to_land_area,412.169381,24218.212343,5.0,comparable,
75902:001:0080,4.123,geometry,capped_to_land_area,412.169381,9896.831943,5.0,comparable,
75902:001:0084,0.6845,geometry,capped_to_land_area,412.169381,60114.664865,5.0,comparable,
75902:001:0094,7.8876,attribute:mets,reported_m2,412.169381,5125.536044,5.0,comparable,
75902:001:0095,19.8393,attribute:mets,reported_m2,412.169381,1977.539938,5.0,comparable,
75902:001:0096,9.0856,attribute:mets,reported_m2,412.169381,4436.512514,5.0,comparable,
75902:001:0097,6.4177,geometry,capped_to_land_area,412.169381,6322.384671,5.0,comparable,
75902:001:0098,15.7272,attribute:mets,reported_m2,412.169381,2520.742287,5.0,comparable,
75902:001:0100,9.3905,attribute:mets,reported_m2,412.169381,4289.216559,5.0,comparable,
75902:001:0109,32.1173,attribute:mets,reported_m2,412.169381,1183.325127,5.0,comparable,
75902:001:0110,0.1221,attribute:mets,reported_m2,412.169381,337467.060606,5.0,comparable,
75902:001:0113,0.063,geometry,capped_to_land_area,412.169381,654137.112698,5.0,comparable,
75902:001:0114,0.0331,attribute:mets,reported_m2,412.169381,1245124.716012,5.0,comparable,
75902:001:0115,2.1412,attribute:mets,reported_m2,412.169381,19149.45736,5.0,comparable,
75902:001:0116,0.5434,attribute:mets,reported_m2,412.169381,75750.088517,5.0,comparable,
75902:001:0117,0.0816,attribute:mets,reported_m2,412.169381,505009.535539,5.0,comparable,
75902:001:0118,4.2124,geometry,capped_to_land_area,412.169381,9684.668621,5.0,comparable,
75902:001:0119,0.0683,attribute:mets,reported_m2,412.169381,603369.079063,5.0,comparable,
75902:001:0151,9.7865,attribute:mets,reported_m2,412.169381,4111.61172,5.0,comparable,
75902:001:0152,5.0137,attribute:mets,reported_m2,412.169381,8120.862457,5.0,comparable,
75902:001:0170,20.8212,attribute:mets,reported_m2,412.169381,1879.565928,5.0,comparable,
75902:001:0180,14.5592,attribute:mets,reported_m2,412.169381,2730.98921,5.0,comparable,
75902:001:0191,2.0772,attribute:mets,reported_m2,412.169381,19742.546746,5.0,comparable,
75902:001:0200,5.1251,attribute:mets,reported_m2,412.169381,7942.172465,5.0,comparable,
75902:001:0212,3.3405,geometry,capped_to_land_area,412.169381,12238.55354,5.0,comparable,
75902:001:0231,19.3516,attribute:mets,reported_m2,412.169381,2029.898205,5.0,comparable,
75902:001:0232,1.6537,attribute:mets,reported_m2,412.169381,24824.072141,5.0,comparable,
75902:001:0260,3.849,attribute:mets,reported_m2,412.169381,10608.479631,5.0,comparable,
75902:001:0280,1.7401,geometry,capped_to_land_area,412.169381,23586.534165,5.0,comparable,
75902:001:0301,3.5935,geometry,capped_to_land_area,412.169381,11369.85894,5.0,comparable,
75902:001:0302,1.6609,attribute:mets,reported_m2,412.169381,24716.026311,5.0,comparable,
75902:001:0303,4.1419,attribute:mets,reported_m2,412.169381,9851.215167,5.0,comparable,
75902:001:0304,9.8491,attribute:mets,reported_m2,412.169381,4084.843092,5.0,comparable,
75902:001:0311,1.8845,attribute:mets,reported_m2,412.169381,21771.551128,5.0,comparable,
75902:001:0312,1.7693,attribute:mets,reported_m2,412.169381,23195.618663,5.0,comparable,
75902:001:0334,2.2517,geometry,capped_to_land_area,412.169381,18204.808856,5.0,comparable,
75902:001:0352,1.0614,attribute:mets,reported_m2,412.169381,38732.615508,5.0,comparable,
75902:001:0430,0.4322,attribute:mets,reported_m2,412.169381,95265.428274,5.0,comparable,
75902:001:0441,1.3009,geometry,capped_to_land_area,412.169381,31583.402337,5.0,comparable,
75902:001:0442,0.9189,attribute:mets,reported_m2,412.169381,44754.650234,5.0,comparable,
75902:001:0461,2.916,geometry,capped_to_land_area,412.169381,14034.752435,5.0,comparable,
75902:001:0462,3.1421,attribute:mets,reported_m2,412.169381,13017.640463,5.0,comparable,
75902:001:0481,0.8833,attribute:mets,reported_m2,412.169381,46562.445489,5.0,comparable,
75902:001:0482,0.868,attribute:mets,reported_m2,412.169381,47384.951728,5.0,comparable,
75902:001:0490,3.5702,attribute:mets,reported_m2,412.169381,11444.71405,5.0,comparable,
75902:001:0491,1.554,attribute:mets,reported_m2,412.169381,26423.12619,5.0,comparable,
75902:001:0492,2.3935,attribute:mets,reported_m2,412.169381,17120.362691,5.0,comparable,
75902:001:0561,10.9759,attribute:mets,reported_m2,412.169381,3655.221722,5.0,comparable,
75902:001:0562,0.9146,attribute:mets,reported_m2,412.169381,44965.534769,5.0,comparable,
75902:001:0591,1.1324,attribute:mets,reported_m2,412.169381,36297.861268,5.0,comparable,
75902:001:0592,16.4376,attribute:mets,reported_m2,412.169381,2407.479078,5.0,comparable,
75902:001:0600,4.5521,geometry,capped_to_land_area,412.169381,8954.488719,5.0,comparable,
75902:001:0610,29.1248,attribute:mets,reported_m2,412.169381,1315.183558,5.0,comparable,
75902:001:0711,9.6187,attribute:mets,reported_m2,412.169381,4185.084065,5.0,comparable,
75902:001:0712,2.431,attribute:mets,reported_m2,412.169381,16854.725668,5.0,comparable,
75902:001:0721,4.5922,attribute:mets,reported_m2,412.169381,8875.423131,5.0,comparable,
75902:001:0722,1.4546,attribute:mets,reported_m2,412.169381,28235.582359,5.0,comparable,
75902:001:0723,0.9266,attribute:mets,reported_m2,412.169381,44381.910317,5.0,comparable,
75902:001:0724,1.1691,attribute:mets,reported_m2,412.169381,35155.271662,5.0,comparable,
75902:001:0731,2.3789,attribute:mets,reported_m2,412.169381,17226.049056,5.0,comparable,
75902:001:0732,1.1416,attribute:mets,reported_m2,412.169381,36004.535827,5.0,comparable,
75902:001:0733,1.1522,attribute:mets,reported_m2,412.169381,35672.381618,5.0,comparable,
75902:001:0734,1.2255,geometry,capped_to_land_area,412.169381,33532.752428,5.0,comparable,
75902:001:0735,1.1972,attribute:mets,reported_m2,412.169381,34327.779903,5.0,comparable,
75902:001:0740,18.5269,attribute:mets,reported_m2,412.169381,2124.707755,5.0,comparable,
75902:001:0741,7.7199,attribute:mets,reported_m2,412.169381,5239.050778,5.0,comparable,
75902:001:0750,31.5818,attribute:mets,reported_m2,412.169381,1205.085147,5.0,comparable,
75902:001:0790,6.2944,attribute:mets,reported_m2,412.169381,6448.191742,5.0,comparable,
75902:001:0800,0.7309,attribute:mets,reported_m2,412.169381,56292.034615,5.0,comparable,
75902:001:0830,0.3004,attribute:mets,reported_m2,412.169381,137106.851198,5.0,comparable,
75902:001:0861,1.8163,attribute:mets,reported_m2,412.169381,22592.803006,5.0,comparable,
75902:001:5901,33.6362,attribute:mets,reported_m2,412.169381,1125.374391,5.0,comparable,
75902:001:5904,23.5826,attribute:mets,reported_m2,412.169381,1647.769037,5.0,comparable,
75902:001:5905,24.6625,attribute:mets,reported_m2,412.169381,1571.239254,5.0,comparable,
83401:001:0003,0.6713,geometry,capped_to_land_area,412.169381,61298.68628,5.0,comparable,
83401:001:0004,0.0216,attribute:mets,reported_m2,412.169381,1908091.578704,5.0,comparable,
83401:001:0011,0.1402,attribute:mets,reported_m2,412.169381,293886.719686,5.0,comparable,
83401:001:0039,0.8151,attribute:mets,reported_m2,412.169381,50466.725678,5.0,comparable,
83401:001:0040,0.7215,geometry,capped_to_land_area,412.169381,57026.733333,5.0,comparable,
83401:001:0041,7.2285,geometry,capped_to_land_area,412.169381,5602.004302,5.0,comparable,
83401:001:0104,0.1251,geometry,capped_to_land_area,412.169381,329371.927258,5.0,comparable,
83401:001:0108,0.5731,geometry,capped_to_land_area,412.169381,71819.277787,5.0,comparable,
83401:001:0184,0.0469,attribute:mets,reported_m2,412.169381,878725.972281,5.0,comparable,
83401:001:0185,2.0461,geometry,capped_to_land_area,412.169381,20044.146474,5.0,comparable,
83401:001:0188,0.261,attribute:mets,reported_m2,412.169381,157819.303065,5.0,comparable,
83401:001:0232,0.3752,geometry,capped_to_land_area,412.169381,109753.246535,5.0,comparable,
83401:001:0233,6.4192,geometry,capped_to_land_area,412.169381,6320.883926,5.0,comparable,
83401:001:0256,3.2081,attribute:mets,reported_m2,412.169381,12747.772233,5.0,comparable,
83401:001:0258,0.0327,attribute:mets,reported_m2,412.169381,1260356.82263,5.0,comparable,
83401:001:0259,0.1057,geometry,capped_to_land_area,412.169381,389842.649953,5.0,comparable,
